keyword,cluster,cluster_type,geo_scope,intent,vol,imp,clicks,ctr,kd_comp,source,action_plan,group,score,yoy,bid_high
chuồn chuồn villa homestay tam đảo,Homestay Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,621,19,3.06%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,19.0,N/A,N/A
homestay 90s tam đảo,Homestay Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,1046,17,1.63%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,17.0,N/A,N/A
nắng homestay tam đảo,Homestay Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,1020,16,1.57%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,16.0,N/A,N/A
ơ homestay tam đảo,Homestay Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,N/A,391,14,3.58%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,14.0,N/A,N/A
gạo homestay tam đảo,Homestay Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,N/A,158,11,6.96%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,11.0,N/A,N/A
hình ảnh của 90s homestay tam đảo,Homestay Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,N/A,276,10,3.62%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,10.0,N/A,N/A
chuồn chuồn homestay tam đảo,Homestay Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,N/A,176,10,5.68%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,10.0,N/A,N/A
homestay tam đảo giá rẻ,Homestay Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,400,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
booking homestay tam đảo,Homestay Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,200,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
homestay tam đảo có hồ bơi,Homestay Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,300,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
xe limousine hà nội tam đảo,Hà Nội Trip,Di chuyển,Out-of-scope Hà Nội,Transaction,N/A,1042,21,2.02%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,21.0,N/A,N/A
khách sạn hà nội đi tam đảo,Hà Nội Trip,Lưu trú,Out-of-scope Hà Nội,Commercial Investigation,150,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
homestay hà nội đi tam đảo,Hà Nội Trip,Lưu trú,Out-of-scope Hà Nội,Commercial Investigation,150,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
tour du lịch hà nội tam đảo 2 ngày 1 đêm,Hà Nội Trip,Di chuyển,Out-of-scope Hà Nội,Transaction,600,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5.0,N/A,N/A
thuê xe limousine hà nội tam đảo,Hà Nội Trip,Di chuyển,Out-of-scope Hà Nội,Transaction,250,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5.0,N/A,N/A
tour ghép hà nội tam đảo,Hà Nội Trip,Di chuyển,Out-of-scope Hà Nội,Commercial Investigation,150,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
khách sạn 5 sao tam đảo,Khách sạn 5 sao Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,400,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
khách sạn quỳnh hoa tam đảo,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,890,31,3.48%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,31.0,N/A,N/A
khách sạn 3 sao tam đảo,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,615,17,2.76%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,17.0,N/A,N/A
khách sạn gia lê tam đảo,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,1479,16,1.08%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,16.0,N/A,N/A
khách sạn genuss tam đảo,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,1361,16,1.18%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,16.0,N/A,N/A
khách sạn nam á tam đảo,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,763,14,1.83%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,14.0,N/A,N/A
khách sạn gần nhà thờ đá sapa,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,N/A,581,12,2.07%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,12.0,N/A,N/A
genuss hotel tam đảo,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,N/A,747,11,1.47%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,11.0,N/A,N/A
quỳnh hoa hotel tam đảo,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,N/A,400,11,2.75%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,11.0,N/A,N/A
khách sạn tam đảo,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,N/A,1360,10,0.74%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,10.0,N/A,N/A
hotel de l'amour tam đảo,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,8100,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,8100.0,N/A,N/A
venus hotel tam đảo,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,6600,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,6600.0,N/A,N/A
khách sạn venus tam đảo giá rẻ,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,150,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
khách sạn đẹp tam đảo,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,300,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
đặt phòng khách sạn tam đảo,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,500,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
hotel tam đảo sạch sẽ,Khách sạn Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,200,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
nhà nghỉ ở sapa gần nhà thờ đá,Nhà nghỉ Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,589,17,2.89%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,17.0,N/A,N/A
resort tam đảo nghỉ dưỡng,Resort Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,200,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
review resort tam đảo,Resort Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,200,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
thiền viện trúc lâm,Thiền Viện Trúc Lâm Tây Thiên,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Tam Đảo,Informational,14800,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,14800.0,N/A,N/A
chùa tây thiên,Thiền Viện Trúc Lâm Tây Thiên,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Tam Đảo,Informational,12100,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,12100.0,N/A,N/A
thiền viện trúc lâm chánh giác,Thiền Viện Trúc Lâm Tây Thiên,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Tam Đảo,Informational,12100,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,12100.0,N/A,N/A
thiền viện trúc lâm đà lạt,Thiền Viện Trúc Lâm Tây Thiên,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Tam Đảo,Informational,12100,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,12100.0,N/A,N/A
thiền viện trúc lâm tây thiên,Thiền Viện Trúc Lâm Tây Thiên,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Tam Đảo,Informational,5400,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5400.0,N/A,N/A
thác bạc,Thác Bạc Tam Đảo,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Tam Đảo,Informational,8100,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,8100.0,N/A,N/A
du lịch thác bạc tam đảo,Thác Bạc Tam Đảo,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Tam Đảo,Informational,150,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
tour tam đảo 2 ngày 1 đêm,Tour Tam Đảo,Di chuyển,In-scope Tam Đảo,Transaction,N/A,240,11,4.58%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,11.0,N/A,N/A
tour du lịch thiền viện trúc lâm tây thiên,Tour Tam Đảo,Di chuyển,In-scope Tam Đảo,Commercial Investigation,300,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
quảng trường tam đảo,Tổng hợp Tam Đảo,Tổng hợp,In-scope Tam Đảo,Informational,12100,3828,43,1.12%,Low (0),data/google_search_console/Queries.csv,"Cập nhật nội dung theo intent, bổ sung FAQ + schema, tối ưu title/meta để đẩy Top 1-3",A,43.0,N/A,N/A
quảng trường trung tâm tam đảo,Tổng hợp Tam Đảo,Tổng hợp,In-scope Tam Đảo,Informational,N/A,153,17,11.11%,N/A (N/A),data/google_search_console/Queries.csv,"Cập nhật nội dung theo intent, bổ sung FAQ + schema, tối ưu title/meta để đẩy Top 1-3",A,17.0,N/A,N/A
kumo chan tam đảo,Tổng hợp Tam Đảo,Tổng hợp,In-scope Tam Đảo,Informational,N/A,1153,15,1.3%,N/A (N/A),data/google_search_console/Queries.csv,"Cập nhật nội dung theo intent, bổ sung FAQ + schema, tối ưu title/meta để đẩy Top 1-3",A,15.0,N/A,N/A
hướng dẫn du lịch tam đảo chi tiết,Tổng hợp Tam Đảo,Tổng hợp,In-scope Tam Đảo,Informational,200,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
các địa điểm du lịch tam đảo rẻ,Tổng hợp Tam Đảo,Tổng hợp,In-scope Tam Đảo,Informational,250,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
địa điểm check in sống ảo tam đảo,Tổng hợp Tam Đảo,Tổng hợp,In-scope Tam Đảo,Informational,500,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
địa điểm ăn ngon tam đảo,Tổng hợp Tam Đảo,Tổng hợp,In-scope Tam Đảo,Informational,400,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
du lịch leo núi tam đảo,Tổng hợp Tam Đảo,Tổng hợp,In-scope Tam Đảo,Informational,150,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
địa điểm du lịch mới tam đảo,Tổng hợp Tam Đảo,Tổng hợp,In-scope Tam Đảo,Informational,300,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
du lịch tam đảo 2 ngày 1 đêm tự túc,Tổng hợp Tam Đảo,Tổng hợp,In-scope Tam Đảo,Informational,150,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
kinh nghiệm lịch trình du lịch tam đảo 3 ngày 2 đêm,Tổng hợp Tam Đảo,Tổng hợp,In-scope Tam Đảo,Commercial Investigation,300,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
kinh nghiệm đặt phòng tam đảo,Tổng hợp Tam Đảo,Tổng hợp,In-scope Tam Đảo,Commercial Investigation,300,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
kinh nghiệm du lịch bụi tam đảo,Tổng hợp Tam Đảo,Tổng hợp,In-scope Tam Đảo,Commercial Investigation,250,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
kinh nghiệm du lịch tam đảo 2024,Tổng hợp Tam Đảo,Tổng hợp,In-scope Tam Đảo,Commercial Investigation,350,N/A,N/A,N/A,N/A (web),web (tam-dao.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
villa tam đảo,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,8347,232,2.78%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,232.0,N/A,N/A
sunmay villa tam đảo,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,4920,162,3.29%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,162.0,N/A,N/A
chuồn chuồn villa tam đảo,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,2670,68,2.55%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,68.0,N/A,N/A
mimosa villa tam đảo,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,1788,35,1.96%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,35.0,N/A,N/A
villa ở tam đảo,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,568,34,5.99%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,34.0,N/A,N/A
chill villa tam đảo,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,832,27,3.25%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,27.0,N/A,N/A
villa tam đảo cho 10 người,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,326,22,6.75%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,22.0,N/A,N/A
windy villa tam đảo,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,364,21,5.77%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,21.0,N/A,N/A
happy villa tam đảo,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,321,21,6.54%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,21.0,N/A,N/A
sunset villa tam đảo,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,2283,19,0.83%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,19.0,N/A,N/A
"villa tam đảo, 3 phòng ngủ",Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,252,17,6.75%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,17.0,N/A,N/A
rose villa tam đảo,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,N/A,462,13,2.81%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,13.0,N/A,N/A
tam đảo villa,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,N/A,600,12,2.0%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,12.0,N/A,N/A
lamay villa tam đảo,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,N/A,577,12,2.08%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,12.0,N/A,N/A
roses villa - biệt thự hoa hồng tam đảo,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,N/A,125,12,9.6%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,12.0,N/A,N/A
villa tam đảo 4 phòng ngủ,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Commercial Investigation,N/A,156,11,7.05%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,11.0,N/A,N/A
bài đánh giá về sunmay villa tam đảo,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,825,10,1.21%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,10.0,N/A,N/A
giá villa tam đảo,Villa Tam Đảo,Lưu trú,In-scope Tam Đảo,Transaction,N/A,120,10,8.33%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Tam Đảo'",A,10.0,N/A,N/A
