keyword,cluster,cluster_type,geo_scope,intent,vol,imp,clicks,ctr,kd_comp,source,action_plan,group,score,yoy,bid_high
tàu cao tốc cần thơ phú quốc,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"2,561"
vé tàu cần thơ phú quốc,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,55000.00000000001,0%,"2,561"
du lịch cần thơ phú quốc,Cần Thơ Trip,Tổng hợp,Out-of-scope Cần Thơ,Informational,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,55000.00000000001,0%,"3,401"
tour du lich can tho phu quoc,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
du lich phu quoc tu can tho,Cần Thơ Trip,Tổng hợp,Out-of-scope Cần Thơ,Informational,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50000.0,0%,0
du lịch cần thơ đi phú quốc,Cần Thơ Trip,Tổng hợp,Out-of-scope Cần Thơ,Informational,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50000.0,0%,0
du lịch hà nội sài gòn cần thơ phú quốc,Cần Thơ Trip,Tổng hợp,Out-of-scope Cần Thơ,Informational,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50000.0,0%,0
giá tour cần thơ phú quốc,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50000.0,0%,0
tour can tho phu quoc 3 ngay 2 dem,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50000.0,-100.0%,0
tour cần thơ phú quốc 2 ngày 1 đêm,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50000.0,0%,0
tour cần thơ phú quốc bằng máy bay,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
tour cần thơ phú quốc máy bay,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
tour cần thơ phú quốc saigontourist,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
tour du lịch cần thơ đi phú quốc,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
tour du lịch hà nội cần thơ phú quốc,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
tàu cao tốc từ cần thơ đi phú quốc,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
lịch trình xe bus phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550000.0,0%,"90,636"
xe tự lái phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"14,714"
xe du lich phu quoc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"27,986"
bambusa phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"8,342"
di chuyển tại phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"3,912"
di chuyển ở phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"3,591"
di phu quoc bang xe oto,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,796
du lịch phú quốc bằng máy bay,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"5,340"
du lịch phú quốc bằng xe ô tô,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"3,647"
du lịch phú quốc máy bay,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"4,398"
giá xe đi phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,55000.00000000001,0%,"4,036"
lịch trình xe bus grand world phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"77,795"
phương tiện di chuyển ở phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"4,415"
vé xe qua phà phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,55000.00000000001,0%,723
đi phú quốc bằng máy bay,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"5,145"
đi phú quốc bằng xe khách,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"5,932"
đi phú quốc bằng xe máy,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"4,115"
đi phú quốc bằng xe ô tô,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"2,672"
bến xe miền tây đi phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
di chuyển đến phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
du lịch phú quốc bằng xe máy,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
giờ xe bus vinpearl phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
khám phá phú quốc bằng xe máy,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
kinh nghiệm di chuyển ở phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
lich san bay phu quoc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
lịch máy bay phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
lịch trình xe bus safari phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
lịch trình xe bus vinpearl phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
lịch trình xe bus vinpearl phú quốc 2022,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
lịch trình xe bus vinwonder phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
lịch trình xe bus đi vinwonder phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
lịch xe bus safari phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
lịch xe bus vinpearl phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
lịch xe bus vinwonder phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
lịch xe bus vinwonder phú quốc 2021,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
lịch xe bus vinwonder phú quốc 2022,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
lịch xe bus đi safari phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
may bay ba gia phu quoc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50000.0,0%,0
novotel phu quoc shuttle bus,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
phương tiện di chuyển đến phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
the luxe phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
xe bus từ dương đông đi vinpearl,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
xe bus vinpearl phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
xe bus vinwonder phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
xe bus đi vinpearl phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
xe bus đi vinwonder phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
xe giuong nam di phu quoc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
xe khach di phu quoc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
xe lửa đi phú quốc,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
đi du lịch phú quốc bằng máy bay,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
đi du lịch phú quốc bằng xe máy,Di chuyển Phú Quốc,Di chuyển,In-scope Phú Quốc,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-quoc/Keyword Stats 2026-02-23 at 10_18_03.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50000.0,0%,0
