keyword,cluster,cluster_type,geo_scope,intent,vol,imp,clicks,ctr,kd_comp,source,action_plan,group,score,yoy,bid_high
xe phương trang cần thơ đi vũng tàu,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"2,658"
tour cần thơ vũng tàu 3 ngày 2 đêm,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Transaction,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,500.0,0%,0
du lịch cần thơ vũng tàu,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,-100.0%,0
tour cần thơ vũng tàu,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour cần thơ vũng tàu 2 ngày 1 đêm,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
tour du lịch cần thơ vũng tàu,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
xe can tho di vung tau,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
xe can tho vung tau,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
chùa ở vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,N/A,5703,70,1.23%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,70.0,N/A,N/A
chùa linh thiêng ở vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,N/A,228,47,20.61%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,47.0,N/A,N/A
chùa vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,N/A,4685,40,0.85%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,40.0,N/A,N/A
chùa lớn ở vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,N/A,488,16,3.28%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,16.0,N/A,N/A
chùa đẹp ở vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,N/A,308,15,4.87%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,15.0,N/A,N/A
vinpearl vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,N/A,688,13,1.89%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,13.0,N/A,N/A
ibis styles vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,8100,5169,10,0.19%,Low (10),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,10.0,N/A,N/A
golden era vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,N/A,3681,10,0.27%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,10.0,N/A,N/A
victory vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,50000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,65000.0,900.0%,"9,609"
pull man vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,50000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"9,161"
pullman vungtau,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,50000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55000.00000000001,0%,"9,161"
bãi sau vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,40500,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,40500.0,N/A,N/A
hải đăng vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,27100,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,27100.0,N/A,N/A
mercure vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,14800,N/A,N/A,N/A,Low (12),data/seo_insider/advance_search_report.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,13024.0,N/A,N/A
pullman vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,12100,N/A,N/A,N/A,Low (9),data/seo_insider/advance_search_report.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,11011.0,N/A,N/A
fusion suites vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,9900,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,9900.0,N/A,N/A
imperial vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,9900,N/A,N/A,N/A,Low (11),data/seo_insider/advance_search_report.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,8811.0,N/A,N/A
bãi trước vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,6600,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,6600.0,N/A,N/A
tour vũng tàu 2 ngày 1 đêm,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Transaction,5000,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,6500.0,900.0%,"16,632"
ks imperial vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,5000,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,6500.0,900.0%,"11,946"
the imperial vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,5000,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,6500.0,900.0%,"11,946"
ks grand vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,5000,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,6500.0,900.0%,"16,136"
booking vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Transaction,5000,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5500.0,0%,"604,611"
premier pearl vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,5000,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5500.0,0%,"12,423"
aquatel vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,5000,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5500.0,0%,"10,780"
petro house vung tau,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5500.0,0%,"15,221"
lotus vung tau,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5500.0,0%,"13,318"
hồ mây park vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5500.0,0%,"10,915"
ks rex vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5500.0,0%,"18,028"
ks blue sea vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,5000,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5500.0,0%,"8,230"
hòn bà vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5500.0,-90.0%,"4,484"
bãi biển thuỳ vân vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,5400,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5400.0,N/A,N/A
ibis vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,4400,N/A,N/A,N/A,Low (11),data/seo_insider/advance_search_report.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,3916.0,N/A,N/A
vias vung tau,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,650.0,900.0%,"19,344"
đặt phòng the sóng vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,650.0,900.0%,"57,291"
ks vũng tàu bãi sau,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,650.0,900.0%,"13,442"
ibis style vung tau,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,650.0,900.0%,"12,465"
the cap vung tau,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,650.0,900.0%,"15,749"
hilton vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,650.0,900.0%,"25,969"
imperial vũng tàu phòng,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,650.0,900.0%,"8,655"
khu du lịch chí linh vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,650.0,900.0%,"11,495"
xe mũi né vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,650.0,900.0%,"27,708"
xe điện du lịch vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,650.0,900.0%,"11,235"
khu nghỉ dưỡng intourco vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,600.0,900.0%,0
tượng chúa giang tay ở vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,600.0,900.0%,0
đi chơi vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"4,527"
malibu vung tau,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"14,283"
marina bay vũng tau,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"11,819"
agoda vung tau,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"25,096"
aria vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"9,373"
intourco vung tau,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,-90.0%,"10,418"
traveloka vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"37,296"
giá phòng vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,550.0,0%,"13,504"
du lịch vũng tàu 2 ngày 1 đêm,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"6,105"
fusion vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"11,348"
nhà ống vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"15,915"
sơn thịnh vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"11,686"
nhà khách thanh niên vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"5,531"
ks muong thanh vung tau,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"22,593"
ks 5 sao vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"11,686"
diamond sea vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"10,714"
đi côn đảo từ vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"2,679"
tàu đi côn đảo từ vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"2,369"
ks premier pearl vũng tàu,Di chuyển Vũng Tàu,Di chuyển,In-scope Vũng Tàu,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/vung-tau/Keyword Stats 2026-02-23 at 10_37_35.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"15,062"
