keyword,cluster,cluster_type,geo_scope,intent,vol,imp,clicks,ctr,kd_comp,source,action_plan,group,score,yoy,bid_high
văn hóa ẩm thực phú yên,Cao nguyên Vân Hòa,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Phú Yên,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,2500.0,0%,0
vé tàu đi phú yên,Di chuyển Phú Yên,Di chuyển,In-scope Phú Yên,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,27500.0,-90.0%,911
tàu hỏa 5 sao đi phú yên,Di chuyển Phú Yên,Di chuyển,In-scope Phú Yên,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,27500.0,-90.0%,740
may bay di phu yen,Di chuyển Phú Yên,Di chuyển,In-scope Phú Yên,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,2750.0000000000005,0%,"6,239"
tàu hỏa đi phú yên,Di chuyển Phú Yên,Di chuyển,In-scope Phú Yên,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,2750.0000000000005,0%,741
đi phú yên bằng máy bay,Di chuyển Phú Yên,Di chuyển,In-scope Phú Yên,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,2750.0000000000005,0%,"3,589"
giá vé tàu hỏa đi phú yên,Di chuyển Phú Yên,Di chuyển,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,2500.0,-100.0%,0
vé máy bay di phu yen,Di chuyển Phú Yên,Di chuyển,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,2500.0,0%,0
du lịch phú yên bằng máy bay,Di chuyển Phú Yên,Di chuyển,In-scope Phú Yên,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,2500.0,0%,0
du lịch phú yên bằng tàu hỏa,Di chuyển Phú Yên,Di chuyển,In-scope Phú Yên,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,2500.0,0%,0
đi phú yên bằng tàu hỏa,Di chuyển Phú Yên,Di chuyển,In-scope Phú Yên,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,2500.0,0%,0
phú yên tourist,Di chuyển Phú Yên,Di chuyển,In-scope Phú Yên,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,2500.0,0%,0
làng chài homestay phú yên,Homestay Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,N/A,2005,60,2.99%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Phú Yên'",A,60.0,N/A,N/A
homestay làng chài phú yên,Homestay Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,N/A,979,17,1.74%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Phú Yên'",A,17.0,N/A,N/A
các homestay ở phú yên,Homestay Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
ve may bay ha noi phu yen,Hà Nội Trip,Di chuyển,Out-of-scope Hà Nội,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,2750.0000000000005,0%,"2,983"
tour du lịch hà nội phú yên,Hà Nội Trip,Di chuyển,Out-of-scope Hà Nội,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,2500.0,0%,0
tour hà nội phú yên,Hà Nội Trip,Di chuyển,Out-of-scope Hà Nội,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,2500.0,0%,0
du lịch hà nội phú yên,Hà Nội Trip,Tổng hợp,Out-of-scope Hà Nội,Informational,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,2500.0,0%,0
hòn yến ở phú yên,Hòn Yến,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Phú Yên,Informational,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,25000.0,0%,0
du lịch hòn yến phú yên,Hòn Yến,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Phú Yên,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,2500.0,0%,0
hòn yến tuy hòa,Hòn Yến,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Phú Yên,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,2500.0,0%,0
khu du lịch hòn yến phú yên,Hòn Yến,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Phú Yên,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,2500.0,0%,0
đảo hòn yến phú yên,Hòn Yến,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Phú Yên,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,2500.0,0%,0
khách sạn ở cao nguyên vân hòa,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,N/A,122,11,9.02%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Phú Yên'",A,11.0,N/A,N/A
khách sạn 5 sao phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,41250.0,0%,"8,502"
villa phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,41250.0,0%,"9,609"
khách sạn ở phú yên giá rẻ,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"34,002"
khach san o phu yen,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"29,570"
khach san o tuy hoa,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"37,058"
khách sạn ở phú yên gần biển,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"20,181"
khách sạn ở tuy hòa gần biển,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"28,722"
khách sạn đẹp ở phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"12,111"
khách sạn 5 sao ở phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"7,611"
khách sạn 3 sao ở phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"10,176"
khách sạn 5 sao tại phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"1,730"
khách sạn du lịch công đoàn phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"20,375"
khách sạn gần biển ở phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"9,457"
khách sạn thy hùng tuy hòa,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,-90.0%,"8,822"
khách sạn tốt ở phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"23,403"
khách sạn đẹp tại phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"26,778"
khách sạn đẹp ở tuy hoà,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"17,638"
khách sạn ở sông cầu phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"7,234"
khách sạn ở đông hoà phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"5,054"
nhà nghỉ ở phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"49,782"
nhà nghỉ ở tuy hòa,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4125.000000000001,0%,"19,737"
giá khách sạn ở phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
giá phòng khách sạn kaya phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
khách sạn giá rẻ tại phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
khách sạn giá rẻ ở phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
khách sạn giá rẻ ở tuy hòa,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
villa ở phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
khach san o tuy hoa phu yen,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
các khách sạn ở phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
các khách sạn đẹp ở phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,-100.0%,0
các khách sạn đẹp ở tuy hoà,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
các khách sạn ở tuy hòa,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
giới thiệu khách sạn kaya phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
khach san cendeluxe hotel tuy hoa,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
khach san kaya o tuy hoa,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,-100.0%,0
khach san rosa alba phu yen,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
khach san thuan thao phu yen,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
khách sạn 3 * phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,-100.0%,0
khách sạn 3 sao tuy hòa phú yên,Khách sạn Phú Yên,Lưu trú,In-scope Phú Yên,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/phu-yen/Keyword Stats 2026-02-23 at 00_19_49.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,3750.0,0%,0
