keyword,cluster,cluster_type,geo_scope,intent,vol,imp,clicks,ctr,kd_comp,source,action_plan,group,score,yoy,bid_high
tour tham quan tòa thánh tây ninh,Di chuyển Tây Ninh,Di chuyển,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour tây ninh giá rẻ,Di chuyển Tây Ninh,Di chuyển,In-scope Tây Ninh,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
khách sạn hoà bình tây ninh,Hòa Bình Trip,Lưu trú,Out-of-scope Hòa Bình,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,97.5,900.0%,"15,175"
du lịch hồ dầu tiếng tây ninh,Hồ Dầu Tiếng,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Tây Ninh,Informational,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,55.00000000000001,0%,"4,345"
khach san 5 sao tay ninh,Khách sạn 5 sao Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"5,871"
khách sạn 5 sao ở tây ninh,Khách sạn 5 sao Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"5,167"
resort tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,N/A,1020,28,2.75%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,28.0,N/A,N/A
khách sạn mỹ mỹ tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,N/A,2784,13,0.47%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,13.0,N/A,N/A
resort ở tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,N/A,160,10,6.25%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,10.0,N/A,N/A
khách sạn vườn cau tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,9750.0,900.0%,"12,323"
sunrise hotel tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,8250.0,0%,"12,400"
khách sạn an nhiên tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,975.0,900.0%,"5,804"
khách sạn tây ninh gần núi bà đen,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,-90.0%,"16,537"
khách sạn sunrise tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"8,332"
khách sạn thành phố tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,-90.0%,"16,951"
khách sạn tây ninh giá rẻ,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,-90.0%,"10,499"
khách sạn an đông tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"9,480"
khách sạn mai vy tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"8,704"
khách sạn gần núi bà đen tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"12,204"
khách sạn ở tây ninh gần núi bà đen,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"11,670"
khách sạn gần tòa thánh tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,-90.0%,"13,882"
khách sạn ở thành phố tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"12,986"
khách sạn vincom tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"9,100"
khách sạn lê phan tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"13,113"
khách sạn melia vinpearl tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"7,260"
khách sạn đường 30 4 tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,-90.0%,"5,761"
khách sạn nhất quý tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,-90.0%,"9,228"
khách sạn 986 tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"15,316"
khách sạn 3 sao tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,-90.0%,"8,570"
khách sạn gò dầu tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,-90.0%,"9,393"
khách sạn lavender tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"12,234"
khách sạn melia tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"6,754"
khách sạn núi bà đen tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"10,276"
khách sạn trên đỉnh núi bà đen tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,-90.0%,"9,123"
tây ninh city hotel,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,-90.0%,"15,195"
khach san o tay ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"12,378"
khach san vinpearl tay ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"11,489"
hotel tay ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"64,317"
khach san victory tay ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"10,458"
đặt phòng khách sạn tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"50,671"
khach san tp tay ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"11,789"
mai vy hotel tay ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"25,707"
tây ninh hotel,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"15,190"
gold city hotel tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"8,549"
khach san tai tay ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"2,712"
victory hotel tay ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"31,406"
vinpearl hotel tay ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"32,167"
homestay tí nị tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"6,492"
khách sạn giá rẻ tây ninh,Khách sạn Tây Ninh,Lưu trú,In-scope Tây Ninh,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/tay-ninh/Keyword Stats 2026-02-23 at 11_15_05.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"9,609"
