keyword,cluster,cluster_type,geo_scope,intent,vol,imp,clicks,ctr,kd_comp,source,action_plan,group,score,yoy,bid_high
nhà xe đi hoà bình,Di chuyển Hòa Bình,Di chuyển,In-scope Hòa Bình,Commercial Investigation,800,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
xe máy đi hoà bình,Di chuyển Hòa Bình,Di chuyển,In-scope Hòa Bình,Commercial Investigation,300,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
tour trekking mai châu,Di chuyển Hòa Bình,Di chuyển,In-scope Hòa Bình,Commercial Investigation,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
di chuyển từ hoà bình đến mai châu,Di chuyển Hòa Bình,Di chuyển,In-scope Hòa Bình,Commercial Investigation,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
tàu tham quan hồ hoà bình,Di chuyển Hòa Bình,Di chuyển,In-scope Hòa Bình,Commercial Investigation,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
xe đi kim bôi,Di chuyển Hòa Bình,Di chuyển,In-scope Hòa Bình,Commercial Investigation,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
homestay mai châu,Homestay Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,1500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
homestay thung nai,Homestay Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
homestay kim bôi,Homestay Hòa Bình,Lưu trú,In-scope Hòa Bình,Commercial Investigation,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
xe ghép hoà bình hà nội,Hà Nội Trip,Di chuyển,Out-of-scope Hà Nội,Commercial Investigation,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
xe bus hoà bình hà nội,Hà Nội Trip,Di chuyển,Out-of-scope Hà Nội,Commercial Investigation,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
khoảng cách hà nội hoà bình,Hà Nội Trip,Tổng hợp,Out-of-scope Hà Nội,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
villa hồ đồng chanh hòa bình,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,N/A,213,28,13.15%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Hòa Bình'",A,28.0,N/A,N/A
melody retreat hoà bình,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,N/A,434,22,5.07%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Hòa Bình'",A,22.0,N/A,N/A
khách sạn hoa viên kim bôi,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,N/A,857,21,2.45%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Hòa Bình'",A,21.0,N/A,N/A
halo retreat hòa bình,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,N/A,356,10,2.81%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Hòa Bình'",A,10.0,N/A,N/A
melody retreat hòa bình review,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Commercial Investigation,N/A,131,10,7.63%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,10.0,N/A,N/A
mandala retreats kim bôi,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,18100,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,18100.0,N/A,N/A
khách sạn hoà bình,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,3000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
khách sạn mai châu,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,2000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
khách sạn kim bôi,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
mai chau ecolodge,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,1500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
mandala retreat kim bôi,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,800,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
hoa viên hotel kim bôi,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
sol bungalow mai châu,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
mai chau lodge,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,800,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
đặt phòng khách sạn hoà bình,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,300,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
hasu village hoà bình,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Commercial Investigation,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
đặt phòng mai châu ecolodge,Khách sạn Hòa Bình,Lưu trú,In-scope Hòa Bình,Commercial Investigation,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
bản lác,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Commercial Investigation,9900,N/A,N/A,N/A,Low (1),data/seo_insider/advance_search_report.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,9801.0,N/A,N/A
du lịch mai châu,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,3000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
bản lác mai châu,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,2000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
du lịch bản lác,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
thung lũng mai châu,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
thời tiết mai châu hoà bình,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
lịch trình đi mai châu,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
hang chiều mai châu,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
combo mai châu,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Transaction,800,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5.0,N/A,N/A
đi mai châu mùa nào đẹp,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Transaction,300,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5.0,N/A,N/A
mùa vàng mai châu,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Transaction,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5.0,N/A,N/A
kinh nghiệm du lịch mai châu,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Commercial Investigation,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
mai châu có gì chơi,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Commercial Investigation,800,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
trecking mai châu,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
thác gò lào mai châu,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
cột cờ mai châu,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
bản bước mai châu,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
nhà sàn mai châu,Mai Châu,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
resort melody hoà bình,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,N/A,158,20,12.66%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Hòa Bình'",A,20.0,N/A,N/A
serena resort kim bôi,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,14800,N/A,N/A,N/A,Low (5),data/seo_insider/advance_search_report.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,14060.0,N/A,N/A
giá phòng serena resort kim bôi,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
resort hoà bình,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,2500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
resort mai châu,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,2000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
resort kim bôi,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,2500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
mai chau hideaway,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,2000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
avana retreat mai châu,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,1500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
an lạc resort kim bôi,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,800,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
venus resort kim bôi,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,800,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
mai chau mountain view resort,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
v_resort kim bôi,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,1500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
ivory villas & resort hoà bình,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,1500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
sakana resort hoà bình,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
la saveur de hoa binh resort,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Transaction,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,10.0,N/A,N/A
review serena resort kim bôi,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Commercial Investigation,800,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
review mai chau hideaway,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Commercial Investigation,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
cullinan resort hoà bình,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Commercial Investigation,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
resort thung nai,Resort Hòa Bình,Lưu trú,In-scope Hòa Bình,Commercial Investigation,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
suối khoáng kim bôi,Suối khoáng Kim Bôi,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,3000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
tắm khoáng kim bôi,Suối khoáng Kim Bôi,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
khu du lịch suối khoáng kim bôi,Suối khoáng Kim Bôi,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
du lịch kim bôi,Suối khoáng Kim Bôi,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
voucher serena kim bôi,Suối khoáng Kim Bôi,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Transaction,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5.0,N/A,N/A
kinh nghiệm du lịch kim bôi,Suối khoáng Kim Bôi,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Commercial Investigation,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
suối nước nóng kim bôi,Suối khoáng Kim Bôi,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,3000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
nghỉ dưỡng kim bôi,Suối khoáng Kim Bôi,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
khách sạn sài gòn hoà bình,Sài Gòn Trip,Lưu trú,Out-of-scope Sài Gòn,Commercial Investigation,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
khách sạn mường thanh hoà bình,Thanh Hóa Trip,Lưu trú,Out-of-scope Thanh Hóa,Commercial Investigation,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,10.0,N/A,N/A
thung nai hoà bình,Thung Nai & Thác Bờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,2500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
du lịch thung nai,Thung Nai & Thác Bờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
động thác bờ,Thung Nai & Thác Bờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,800,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
đền chúa thác bờ,Thung Nai & Thác Bờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
thuê thuyền thung nai,Thung Nai & Thác Bờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Transaction,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5.0,N/A,N/A
kinh nghiệm du lịch thung nai,Thung Nai & Thác Bờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Commercial Investigation,800,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
đảo dừa thung nai,Thung Nai & Thác Bờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
cắm trại thung nai,Thung Nai & Thác Bờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
