keyword,cluster,cluster_type,geo_scope,intent,vol,imp,clicks,ctr,kd_comp,source,action_plan,group,score,yoy,bid_high
khách sạn thái bình dương cửa lò,Bình Dương Trip,Lưu trú,Out-of-scope Bình Dương,Transaction,N/A,943,13,1.38%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Cửa Lò'",A,13.0,N/A,N/A
khách sạn thái bình dương cửa lò nghệ an,Bình Dương Trip,Lưu trú,Out-of-scope Bình Dương,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,123.75,0%,"4,216"
khách sạn thái bình dương cửa lò số điện thoại,Bình Dương Trip,Lưu trú,Out-of-scope Bình Dương,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,112.5,0%,0
khách sạn thái bình dương ở cửa lò,Bình Dương Trip,Lưu trú,Out-of-scope Bình Dương,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,112.5,0%,0
số điện thoại khách sạn thái bình dương cửa lò,Bình Dương Trip,Lưu trú,Out-of-scope Bình Dương,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,112.5,0%,0
thái bình dương hotel cửa lò,Bình Dương Trip,Lưu trú,Out-of-scope Bình Dương,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,112.5,0%,0
giá phòng khách sạn thái bình dương cửa lò,Bình Dương Trip,Lưu trú,Out-of-scope Bình Dương,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,60.0,0%,0
cap treo cua lo,Cáp treo Cửa Lò,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Cửa Lò,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,75.0,0%,0
tour cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,750.0,0%,0
tour cửa lò 3 ngày 2 đêm,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,500,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,500.0,-100.0%,0
thuê xe limousine đi cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,500,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,500.0,0%,0
tour cửa lò 4 ngày 3 đêm,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,75.0,0%,0
du lịch cửa lò bằng tàu hỏa,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
tour cửa lò quê bác,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
xe văn minh đi cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
đi cửa lò bằng tàu hỏa,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
xe đi cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,66.0,0%,"4,330"
xe khách đi cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,60.0,0%,0
tour du lịch cửa lò 3 ngày 2 đêm,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,-100.0%,0
giá tour du lịch cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
giá tour du lịch cửa lò 3 ngày 2 đêm,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,-100.0%,0
giá xe 16 chỗ đi cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
thuê xe 16 chỗ đi cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,-100.0%,0
thuê xe 29 chỗ đi cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
thuê xe cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,-100.0%,0
thuê xe giường nằm đi cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
thuê xe đi cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,-100.0%,0
tour cửa lò 2 ngày 1 đêm,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,-100.0%,0
tour cửa lò 3 ngày,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
tour cửa lò quê bác 2 ngày 1 đêm,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
tour cửa lò quê bác 3 ngày 2 đêm,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,-100.0%,0
tour du lich cua lo 3 ngay 2 dem,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
tour du lịch cửa lò 2 ngày 1 đêm,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,-100.0%,0
tour du lịch cửa lò 4 ngày 3 đêm,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,-100.0%,0
tour đi cửa lò 3 ngày 2 đêm,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
tour du lich cua lo,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,-100.0%,0
tour cửa lò team building,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour du lịch cửa lò quê bác,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour đi cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,-100.0%,0
xe di cua lo,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
xe khách văn minh cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
xe khách văn minh đi cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
xe ô tô đi cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,-100.0%,0
đặt tour du lịch cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
xe về cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,44.0,0%,"3,122"
thuê xe 45 chỗ đi cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,40.0,0%,0
đặt xe đi cửa lò,Di chuyển Cửa Lò,Di chuyển,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,40.0,0%,0
khách sạn huệ vinh cửa lò,Huế Trip,Lưu trú,Out-of-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,1125.0,0%,0
khách sạn đại huệ cửa lò,Huế Trip,Lưu trú,Out-of-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,112.5,0%,0
khách sạn hà nội cửa lò,Hà Nội Trip,Lưu trú,Out-of-scope Hà Nội,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,112.5,0%,0
du lịch hà nội cửa lò,Hà Nội Trip,Tổng hợp,Out-of-scope Hà Nội,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,75.0,0%,0
khách sạn hà nội ở cửa lò,Hà Nội Trip,Lưu trú,Out-of-scope Hà Nội,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
tua du lịch hà nội cửa lò,Hà Nội Trip,Tổng hợp,Out-of-scope Hà Nội,Informational,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
tour du lịch hà nội cửa lò,Hà Nội Trip,Di chuyển,Out-of-scope Hà Nội,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,-100.0%,0
xe hà nội đi cửa lò,Hà Nội Trip,Di chuyển,Out-of-scope Hà Nội,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,-100.0%,0
khách sạn hạ long cửa lò,Hạ Long Trip,Lưu trú,Out-of-scope Hạ Long,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,112.5,0%,0
khách sạn hải dương cửa lò,Hải Dương Trip,Lưu trú,Out-of-scope Hải Dương,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,112.5,0%,0
khách sạn 3 sao cửa lò,Khách sạn 3 sao Cửa Lò,Lưu trú,In-scope Cửa Lò,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,990.0,0%,"5,535"
khách sạn cửa lò 3 sao,Khách sạn 3 sao Cửa Lò,Lưu trú,In-scope Cửa Lò,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,660.0000000000001,0%,"5,713"
các khách sạn 3 sao ở cửa lò,Khách sạn 3 sao Cửa Lò,Lưu trú,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
khách sạn 3 sao cửa lò có bể bơi,Khách sạn 3 sao Cửa Lò,Lưu trú,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
khách sạn thúy hiếu 3 sao cửa lò,Khách sạn 3 sao Cửa Lò,Lưu trú,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
khách sạn 3 sao cửa lò gần biển,Khách sạn 3 sao Cửa Lò,Lưu trú,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,60.0,0%,0
khách sạn 3 sao tại cửa lò,Khách sạn 3 sao Cửa Lò,Lưu trú,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,60.0,0%,0
khách sạn 3 sao ở cửa lò,Khách sạn 3 sao Cửa Lò,Lưu trú,In-scope Cửa Lò,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,60.0,0%,0
khách sạn 4 sao cửa lò,Khách sạn 4 sao Cửa Lò,Lưu trú,In-scope Cửa Lò,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,900.0,0%,0
khách sạn 4 sao tại cửa lò,Khách sạn 4 sao Cửa Lò,Lưu trú,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,112.5,0%,0
khách sạn 4 sao ở cửa lò,Khách sạn 4 sao Cửa Lò,Lưu trú,In-scope Cửa Lò,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/cua-lo/Keyword Stats 2026-02-23 at 01_27_42.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,112.5,0%,0
