keyword,cluster,cluster_type,geo_scope,intent,vol,imp,clicks,ctr,kd_comp,source,action_plan,group,score,yoy,bid_high
tân thái dương motel cần giờ,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,55.00000000000001,0%,"4,675"
các điểm du lịch tại cần giờ,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
các điểm du lịch ở cần giờ,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
di cần giờ,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
du lịch huyện cần giờ,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
hcm đi cần giờ,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
khu du lich can gio tp ho chi minh,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
khu du lịch cần giờ thành phố hồ chí minh,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
khu du lịch huyện cần giờ,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
motel tân thái dương cần giờ,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
tphcm đi cần giờ,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
tân thái dương cần giờ,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
từ sài gòn đi cần giờ,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
đi cần giờ từ tphcm,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
địa điểm cần giờ,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
du lịch cần giờ,Cần Giờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hồ Chí Minh,Informational,N/A,N/A,N/A,N/A,Trend SI:2 10%,data/google_trend/searched_with_rising-queries_VN_20250210-1752_20260210-1752.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,2.0,10%,N/A
tour tphcm cần thơ,Cần Thơ Trip,Di chuyển,Out-of-scope Cần Thơ,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"9,367"
tour địa đạo củ chi nửa ngày,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,N/A,615,35,5.69%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,35.0,N/A,N/A
tour củ chi nửa ngày,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,N/A,639,14,2.19%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,14.0,N/A,N/A
tour địa đạo củ chi,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,N/A,519,10,1.93%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,10.0,N/A,N/A
tour tây bắc 5 ngày 4 đêm từ tp hcm,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,550.0,0%,"4,596"
tour tphcm,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,550.0,0%,"9,152"
tour du lich ho chi minh,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"5,666"
tour hồ chí minh 2 ngày 1 đêm,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,55.00000000000001,0%,"7,328"
tour đi địa đạo củ chi từ sài gòn,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"12,209"
tour du lịch thành phố hồ chí minh,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"10,003"
tour 1 ngày hồ chí minh,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,55.00000000000001,0%,"9,863"
tour 1 ngày từ hồ chí minh,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,55.00000000000001,0%,"7,514"
tour bali từ hcm,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"4,540"
tour côn đảo từ hồ chí minh,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"5,118"
tour cần giờ vietravel,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"5,362"
tour du lịch hcm,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"8,051"
tour du lịch hồ chí minh 1 ngày,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,55.00000000000001,0%,"8,270"
tour du lịch sinh thái cần giờ,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"7,881"
tour du lịch thành phố hồ chí minh 1 ngày,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,55.00000000000001,0%,"10,159"
tour du lịch thành phố hồ chí minh trong ngày,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"11,690"
tour hcm,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"19,260"
tour hồ chí minh,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"8,817"
tour hồ chí minh 1 ngày,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,55.00000000000001,0%,"8,729"
tour hồ chí minh mũi né,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"8,572"
tour rừng tràm trà sư từ sài gòn,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"6,464"
tour thành phố hồ chí minh,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"10,726"
tour thành phố hồ chí minh 1 ngày,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,55.00000000000001,0%,"10,312"
tour tp hcm,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"9,929"
tour tây nguyên từ sài gòn,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"11,017"
tour xe bus 2 tầng hcm,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"12,465"
kỷ nguyên tourist quận 5 hồ chí minh,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
saigontourist cần giờ,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
tour biển cần giờ,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour du lịch 1 ngày từ hồ chí minh,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
tour du lịch côn đảo từ hồ chí minh,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,-100.0%,0
tour du lịch hồ chí minh côn đảo,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour du lịch từ thành phố hồ chí minh,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,-100.0%,0
tour hcm côn đảo,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour hồ chí minh côn đảo,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour lý sơn từ hồ chí minh,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,-100.0%,0
tour tham quan thành phố hồ chí minh,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour tp hcm côn đảo,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour tp hcm nam du,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour tphcm côn đảo,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour du lịch sài gòn,Di chuyển Hồ Chí Minh,Di chuyển,In-scope Hồ Chí Minh,Commercial Investigation,N/A,N/A,N/A,N/A,Trend SI:29 0%,data/google_trend/searched_with_top-queries_VN_20250210-1750_20260210-1750.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,29.0,0%,N/A
khách sạn nguyễn huệ quận 1,Huế Trip,Lưu trú,Out-of-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,-90.0%,"28,566"
khách sạn kim đô nguyễn huệ quận 1,Huế Trip,Lưu trú,Out-of-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"12,133"
khách sạn palace sài gòn nguyễn huệ hồ chí minh,Huế Trip,Lưu trú,Out-of-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"6,362"
khách sạn đường nguyễn huệ hồ chí minh,Huế Trip,Lưu trú,Out-of-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ho-chi-minh/Keyword Stats 2026-02-23 at 09_48_18.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"26,618"
