keyword,cluster,cluster_type,geo_scope,intent,vol,imp,clicks,ctr,kd_comp,source,action_plan,group,score,yoy,bid_high
tour bến tre 1 ngày giá rẻ,Di chuyển Bến Tre,Di chuyển,In-scope Bến Tre,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,55.00000000000001,0%,"15,514"
tour bến tre 2 ngày,Di chuyển Bến Tre,Di chuyển,In-scope Bến Tre,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,55.00000000000001,0%,"7,600"
tour bến tre trong ngày,Di chuyển Bến Tre,Di chuyển,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"26,329"
tour du lịch cồn phụng bến tre,Di chuyển Bến Tre,Di chuyển,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"25,288"
tour du lịch khởi hành từ bến tre,Di chuyển Bến Tre,Di chuyển,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,55.00000000000001,0%,"6,913"
tour lan vương bến tre 1 ngày,Di chuyển Bến Tre,Di chuyển,In-scope Bến Tre,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,55.00000000000001,0%,"6,065"
tour miền tây 1 ngày bến tre,Di chuyển Bến Tre,Di chuyển,In-scope Bến Tre,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,55.00000000000001,0%,"34,740"
tour 4 cồn bến tre,Di chuyển Bến Tre,Di chuyển,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour du lịch bến tre trong ngày,Di chuyển Bến Tre,Di chuyển,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour du lịch lan vương bến tre,Di chuyển Bến Tre,Di chuyển,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour du lịch thiện nhân bến tre,Di chuyển Bến Tre,Di chuyển,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
green homestay bến tre,Homestay Bến Tre,Lưu trú,In-scope Bến Tre,Commercial Investigation,N/A,762,26,3.41%,N/A (N/A),data/google_search_console/Queries.csv,"Refresh bài top-list, thêm bảng so sánh + schema FAQ/Review; tối ưu title để tăng CTR",A,26.0,N/A,N/A
khu du lịch lan vương bên tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
lan vuong ben tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
khu du lịch bến tre lan vương,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
bến tre khu du lịch lan vương,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
bến tre lan vương,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
du lịch lan vương bến tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
du lịch bến tre lan vuong,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
du lịch sinh thái bến tre lan vương,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
giá khu du lịch lan vương bến tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Transaction,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,-100.0%,0
giá vé khu du lịch lan vương bến tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
giá vé lan vương bến tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
khi du lịch lan vương bến tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
khu du lịch lan vương bến tre địa chỉ,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
khu du lịch lan vương thành phố bến tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
khu du lịch lan vương ở bến tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
khu du lịch sinh thái bến tre lan vương,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
khu du lịch ở bến tre lan vương,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
khu sinh thái lan vương bến tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
khu vui chơi lan vương bến tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
lan vương bến tre địa chỉ,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
lan vương ở bến tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
vé khu du lịch lan vương bến tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
vé vào cổng khu du lịch lan vương bến tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
địa chỉ khu du lịch lan vương bến tre,Khu du lịch Lan Vương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
làng bè bến tre,Khu du lịch Làng Bè,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,500.0,-90.0%,0
giá vé khu du lịch làng bè bến tre,Khu du lịch Làng Bè,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
giá vé làng bè bến tre,Khu du lịch Làng Bè,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
khu du lịch làng bè bến tre giá vé,Khu du lịch Làng Bè,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
khu du lịch văn lang bến tre,Khu du lịch Làng Bè,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Bến Tre,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
khách sạn 4 sao bến tre,Khách sạn 4 sao Bến Tre,Lưu trú,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,-90.0%,"6,702"
khách sạn 4 sao ở bến tre,Khách sạn 4 sao Bến Tre,Lưu trú,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"3,653"
khach san ben tre 4 sao,Khách sạn 4 sao Bến Tre,Lưu trú,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
khách sạn 5 sao bến tre,Khách sạn 5 sao Bến Tre,Lưu trú,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"11,066"
khách sạn 5 sao ở bến tre,Khách sạn 5 sao Bến Tre,Lưu trú,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"11,061"
khách sạn bến tre 5 sao,Khách sạn 5 sao Bến Tre,Lưu trú,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"13,793"
resort 5 sao bến tre,Khách sạn 5 sao Bến Tre,Lưu trú,In-scope Bến Tre,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"2,462"
diamond stars hotel bến tre,Khách sạn Bến Tre,Lưu trú,In-scope Bến Tre,Commercial Investigation,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,8250.0,0%,"13,820"
khach san ben tre,Khách sạn Bến Tre,Lưu trú,In-scope Bến Tre,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,-90.0%,"15,734"
khách sạn thành phố bến tre,Khách sạn Bến Tre,Lưu trú,In-scope Bến Tre,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,-90.0%,"17,384"
khách sạn diamond star bến tre,Khách sạn Bến Tre,Lưu trú,In-scope Bến Tre,Commercial Investigation,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"12,499"
hotel bến tre,Khách sạn Bến Tre,Lưu trú,In-scope Bến Tre,Commercial Investigation,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"31,598"
la villa de coco bến tre,Khách sạn Bến Tre,Lưu trú,In-scope Bến Tre,Commercial Investigation,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/ben-tre/Keyword Stats 2026-02-23 at 11_23_00.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,825.0,0%,"22,440"
